INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant
84,84,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,38,48688,,,,,,5,,,,,,,,,,,,,,,
84,84,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,PACHARA ORCHIDS INTERTRADE CO.LTD.,18,155929,,,,,,11,,,,,,,,,,,,,,,
84,84,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,United Kingdom of Great Britain and N. Ireland,,Rooted Plant (including grafted),,Plantas Ornamentales de Costa Rica 1-15,3,39,,,,,,7,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,0,7,,,,,,25,,,,,,,,,,,,,,,
84,84,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Rooted Cutting (including air layer),,M Y M PRODUCTORES S A ,0,37,,,,,,7,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,Jarad Sivipapong,5,43918,,,,,,5,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,POLDER CO LTD,0,2133,,,,,,23,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Plant,,FOSACO CO LTD,0,2757,,,,,,21,,,,,,,,,,,,,,,
85,85,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Ecuador,,Unrooted Cutting,,BEAUTY LINE GUATEMALA S A,0,4,,,,,,14,,,,,,,,,,,,,,,
85,85,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Uganda,,Unrooted Cutting,,Not Selected,3,51,,,,,,6,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,DARWIN COLOMBIA,36,19724,,,,,,16,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,"Root cutting, crown, or clump, Tuberous Root",,LAS LIMAS  SA,0,1017,,,,,,5,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,El Salvador,,Rooted Plant (including grafted),,CHING HUA ORCHIDS CO LTD.,15,84111,,,,,,13,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,"Bulb, Corm, Rhizome, Tuberous Stem",,FERTIPLANT BV.,95,184496,,,,,,13,,,,,,,,,,,,,,,
85,85,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,79,1588,,,,,,26,,,,,,,,,,,,,,,
85,85,,Beltsville PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Cactus Inter Co. ,1,47,,,,,,26,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Portugal,,Rooted Plant (including grafted),,DARWIN COLOMBIA SAS,1,161,,,,,,23,,,,,,,,,,,,,,,
85,85,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Cutting (including air layer),,Same as Shipper,9,1967,,,,,,12,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,GUATEXOTIC,84,34737,,,,,,14,,,,,,,,,,,,,,,
85,85,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,FINO FOLLAJE SA,17,644,,,,,,21,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,"SHU-LONG FLOWERS INDUSTRY CO., LTD.",54,76189,,,,,,7,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Israel,,Unrooted Plant,,INNOVAPLANT DE COSTA RICA,16,46871,,,,,,21,,,,,,,,,,,,,,,
85,85,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,INVITRO INTERNATIONAL PVT LTD.,44,91,,,,,,6,,,,,,,,,,,,,,,
85,85,,Guam PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,BERKAH MELANO INDONESIA,8,78129,,,,,,24,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Ecuador,,Unrooted Cutting,,LAS LIMAS,0,0,,,,,,18,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,INDUSTRIAS AGRICOLAS CENTRO AMERICANAS,1,15,,,,,,4,,,,,,,,,,,,,,,
85,85,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Mr. Bomb Takomfoo,0,391,,,,,,5,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,INNOVA PLANT DE COSTA RICA SA,2,7576,,,,,,10,,,,,,,,,,,,,,,
85,85,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,VITA FARMS Box 7801-7802,0,2006,,,,,,20,,,,,,,,,,,,,,,
85,85,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Cutting,,LA FLOR EXOTICA DEL CARIBE BULLIS SA,1,69,,,,,,20,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,Costa Farms LLC,55,181197,,,,,,4,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,VITA  FARM Box 1501,44,241452,,,,,,2,,,,,,,,,,,,,,,
85,85,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,NATTA 1565 LIMITED PARTNERSHIP,1,1458,,,,,,12,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Tanzania,,Rooted Plant (including grafted),,BEAUTY LINE GUATEMALA,0,2570,,,,,,22,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,TROPICA NURSERY LLP,0,45,,,,,,2,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,Vita Farms 2301,3,1009,,,,,,14,,,,,,,,,,,,,,,
86,86,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Costa Farms LLC,1,21,,,,,,25,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,"Bulb, Corm, Rhizome, Tuberous Stem",,VISHWAREKHA BIOTECH,0,0,,,,,,10,,,,,,,,,,,,,,,
86,86,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,ORNAMENTES SAPO VERDE 1200,0,193,,,,,,14,,,,,,,,,,,,,,,
86,86,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,"Bulb, Corm, Rhizome, Tuberous Stem",,SOUTHERN INT'L DEVELOPMENT (SID)CO.,6,5535,,,,,,15,,,,,,,,,,,,,,,
86,86,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,KARN PATCHAM,1,11518,,,,,,4,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Japan,,Unrooted Cutting,,QUELETZU S A BOX 1-32,8,12367,,,,,,18,,,,,,,,,,,,,,,
86,86,,Honolulu PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Escactus,2,3545,,,,,,2,,,,,,,,,,,,,,,
86,86,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Not Selected,97,231170,,,,,,13,,,,,,,,,,,,,,,
86,86,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,0,6351,,,,,,4,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,T ORCHID LIMITED PARTNERSHIP,58,40433,,,,,,18,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Budwood/Graftwood (scion),,ORNAMENTALES SAPO VERDE SA Box 1601-1609,17,513273,,,,,,18,,,,,,,,,,,,,,,
86,86,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,FLORICULTURA Y CIA LTDA,118,345189,,,,,,12,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Rooted Plant (including grafted),,CHOM ORCHIDS,35,247780,,,,,,11,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Plant,,ORNAMENTALES SAPO VERDE Box 301-304,11,108685,,,,,,8,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,BALL HORTICULTURAL COMPANY,0,15,,,,,,28,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,VITA FARM Box 1201-1240,20,13038,,,,,,24,,,,,,,,,,,,,,,
86,86,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Ornamentales Sapo Verde Box 701-703,1,200,,,,,,21,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,"Bulb, Corm, Rhizome, Tuberous Stem",,MONRA S A,147,50173,,,,,,27,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Cutting (including air layer),,MICRO PLANTAS,23,37497,,,,,,1,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,LAS LIMAS S A,46,47948,,,,,,2,,,,,,,,,,,,,,,
86,86,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,LATHYFLORA KENYA LTD,162,135544,,,,,,19,,,,,,,,,,,,,,,
86,86,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,Same as Shipper,0,22,,,,,,23,,,,,,,,,,,,,,,
87,87,,JFK PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,BEAUTY LINE GUATEMALA S A,7,57304,,,,,,24,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Land Border - Truck - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,BOTANIKA S.A.,0,370,,,,,,6,,,,,,,,,,,,,,,
87,87,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,NOVA CANE COSTA RICA S.A,0,1,,,,,,17,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,INNOVA PLANT DE COSTA RICA SA,53,20575,,,,,,18,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Mail - PIS Mail,,,Thailand,,Rooted Plant (including grafted),,DALAT HASFARM COMPANY LIMITED,108,9913,,,,,,7,,,,,,,,,,,,,,,
87,87,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,PLANTAS ORNAMENTALES LOS TARRALE,267,221690,,,,,,25,,,,,,,,,,,,,,,
87,87,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Philippines,,Unrooted Plant,,KANJANA ORCHIDS CO LTD,3,4758,,,,,,6,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Philippines,,Unrooted Cutting,,GEOAGRO DE COSTA RICA,1,4413,,,,,,5,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INVERSIONES LUA SA,290,16154,,,,,,8,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Mail - PIS Mail,,,Indonesia,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,0,41,,,,,,10,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Sri Lanka,,Unrooted Cutting,,RED FOX LAS MERCEDES  SA DE CV,7,97444,,,,,,22,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,"Plantas ilimitadas, sociedad anonima",1,5540,,,,,,13,,,,,,,,,,,,,,,
87,87,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,KAPOK PLANTAS,2,164,,,,,,22,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,PALKI,2,956,,,,,,26,,,,,,,,,,,,,,,
87,87,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,"MEI CEI ORCHIDS CO.,LTD.",7,490,,,,,,21,,,,,,,,,,,,,,,
87,87,,Beltsville PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,VIVERO TIERRA NEGRA,9,3808,,,,,,24,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,AGRO MARIA LINDA S. A.,2,129,,,,,,11,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,BRISARE DE CUAUTLA S.P.R. DE R.L.,10,152302,,,,,,10,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Rooted Plant (including grafted),,Ornamentales Sapo Verde SEEDS,1,5904,,,,,,24,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Taiwan,,Rooted Plant (including grafted),,Wirote Makmoon,2,834,,,,,,25,,,,,,,,,,,,,,,
87,87,,Seattle PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Unrooted Cutting,,CV AMAZONE TROPICAL SS,1,18,,,,,,4,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Peru,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,7,222,,,,,,4,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Same as Shipper,19,173,,,,,,11,,,,,,,,,,,,,,,
87,87,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Rooted Plant (including grafted),,KAPOK PLANTS S A,1,22613,,,,,,25,,,,,,,,,,,,,,,
87,87,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,AGROEXPORTADORA LA LAGUNA CHICHO 1-18,0,5902,,,,,,18,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Taiwan,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,PT. ALCHEMIE BERKAH BERSAMA,0,15,,,,,,1,,,,,,,,,,,,,,,
88,88,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Rooted Plant (including grafted),,ORNALO S.A.,0,205,,,,,,17,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Peru,,Rooted Plant (including grafted),,ORNAMENTALES SAPO VERDE SA Box 1601-1609,1,19,,,,,,15,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,VITA FARMS 1301,0,526,,,,,,27,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,4,9855,,,,,,4,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,AGRO KOMPASS S  A BOX 1-81,33,178961,,,,,,18,,,,,,,,,,,,,,,
88,88,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,PLANT 1688,0,7019,,,,,,20,,,,,,,,,,,,,,,
88,88,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,TUCAN EXPORTERS,0,175,,,,,,3,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,VITA FARMS 5801 ,3,2169,,,,,,6,,,,,,,,,,,,,,,
88,88,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,PULL LEAF,0,21307,,,,,,16,,,,,,,,,,,,,,,
88,88,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,LA FLOR EXOTICA DEL CARIBE BULLIS SA,10,16378,,,,,,17,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Netherlands,,Rooted Cutting (including air layer),,Bromelias De Colombia,10,70038,,,,,,1,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Vita Farms 1701,48,265557,,,,,,18,,,,,,,,,,,,,,,
88,88,,JFK PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Israel,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,4,268,,,,,,10,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Rooted Cutting (including air layer),,AGRO KOMPASS S.A.,15,32993,,,,,,28,,,,,,,,,,,,,,,
88,88,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Primeros en Follaje ,4,322,,,,,,19,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,"Funjian Lingbo Imp, and Ex. Co, LTD",1,144,,,,,,2,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,GUANGZHOU XINHE AGRICULTURAL DEVELO,30,8977,,,,,,1,,,,,,,,,,,,,,,
88,88,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Plant,,PLANT SOURCE INTERNATIONAL,0,121,,,,,,19,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,"FOSHAN SANSHUI YOUNG PLANTS Co., LTD",0,1,,,,,,14,,,,,,,,,,,,,,,
88,88,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Rooted Plant (including grafted),,COOPEINDIA Boxes 37-57,43,16327,,,,,,7,,,,,,,,,,,,,,,
88,88,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,AZIENDA AGRICOLA GIROMAGI,13,8372,,,,,,13,,,,,,,,,,,,,,,
88,88,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,BEAUTY LINE GUATEMALA,15,31,,,,,,25,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Not Selected,5,3650,,,,,,5,,,,,,,,,,,,,,,
88,88,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,IVAGRO S.A. BOX 1-11,5,18732,,,,,,12,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,ZION PLANTS,10,23717,,,,,,9,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Not Selected,1,14,,,,,,23,,,,,,,,,,,,,,,
89,89,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,TICOPLANT,3,5385,,,,,,23,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,ORNAMENTALES SAPO VERDE  1601,0,40,,,,,,14,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Ecuador,,Rooted Cutting (including air layer),,Not Selected,13,25619,,,,,,8,,,,,,,,,,,,,,,
89,89,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,SAPO VERDE 1201,9,2078,,,,,,26,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,PRODUCTOS VALPARAISO,1,907,,,,,,20,,,,,,,,,,,,,,,
89,89,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Cutting (including air layer),,Ornamentales Sapo Verde BOX 990,3,36909,,,,,,17,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,INDUSTRIAS AGRICOLAS CENTRO AMERICANAS,16,78938,,,,,,11,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Rooted Plant (including grafted),,MONRASA,0,14348,,,,,,11,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Plant,,"FIDES GUATEMALA, S.A.",107,88253,,,,,,4,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,Mr. Wirote Makmoon,14,8,,,,,,9,,,,,,,,,,,,,,,
89,89,,Honolulu PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Ornamentales Sapo Verde 401-472,13,8085,,,,,,12,,,,,,,,,,,,,,,
89,89,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Rooted Cutting (including air layer),,FLORAMO S A,13,21908,,,,,,18,,,,,,,,,,,,,,,
89,89,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Cutting (including air layer),,KULTANA ORCHIDS,1,6,,,,,,15,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,South Africa,,Unrooted Cutting,,HELOISA BORDIGNON LEME,3,240003,,,,,,21,,,,,,,,,,,,,,,
89,89,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Costa Farms LLC,2,9751,,,,,,19,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Uganda,,Rooted Plant (including grafted),,Nucharin Boonyawan,25,82059,,,,,,2,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,VITA  FARM Box 1501,23,153080,,,,,,26,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Uganda,,Unrooted Cutting,,La Laguna Chichoj,4,8125,,,,,,19,,,,,,,,,,,,,,,
89,89,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,"Bulb, Corm, Rhizome, Tuberous Stem",,Same as Shipper,24,36766,,,,,,1,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,ANNIA FUENTES Box 101-103,1,1229,,,,,,7,,,,,,,,,,,,,,,
89,89,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Costa Rica,,Unrooted Cutting,,AGRO MARIA LINDA S. A.,68,283647,,,,,,19,,,,,,,,,,,,,,,
