INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant,INSPECTION_LOCATION_NAME_PIS,PATHWAY_PIS,COUNTRY_OF_ORIGIN_NAME_PIS,PROPAGATIVE_MATERIAL_TYPE_PIS,TOTAL_SAMPLING_UNITS_PIS,TOTAL_PLANT_QUANTITY_PIS,PRODUCER,CREATED_DATETIME_PIS,INSPECTION_LOCATION_NAME_PIS,PATHWAY_PIS,COUNTRY_OF_ORIGIN_NAME_PIS,PROPAGATIVE_MATERIAL_TYPE_PIS,TOTAL_SAMPLING_UNITS_PIS,TOTAL_PLANT_QUANTITY_PIS,PRODUCER_PIS,CREATED_DATETIME_PIS
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,nan,,,,,,,,,,Tanzania,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,nan,,,,,,,,,,India,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,nan,,,,,,,,,,Netherlands,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,nan,,,,,,,,,,Israel,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,nan,,,,,,,,,,Japan,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,nan,,,,,,,,,,New Zealand,,,,,100,20000,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
