INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant
76,76,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Innovaplant de Costa Rica TC,5,18562,,,,,,14,,,,,,,,,,,,,,,
76,76,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Not Selected,0,306,,,,,,15,,,,,,,,,,,,,,,
76,76,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Rooted Plant (including grafted),,"INDUSTRIAS AGRICOLAS CENTRO AMERICA, S.A., BOX  1-42",2,9827,,,,,,3,,,,,,,,,,,,,,,
76,76,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Rooted Plant (including grafted),,ASTERIX SA,1,92839,,,,,,21,,,,,,,,,,,,,,,
76,76,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,"Growth Revolution Co., Ltd.",70,29649,,,,,,12,,,,,,,,,,,,,,,
76,76,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,SAPO VERDE C001,36,18869,,,,,,23,,,,,,,,,,,,,,,
76,76,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,"Cactus Inter Co., LTD",0,282324,,,,,,26,,,,,,,,,,,,,,,
77,77,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,VIVERO INTERANACIONAL SA DE CV,3,23584,,,,,,16,,,,,,,,,,,,,,,
77,77,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,GREEN PLANT CUTTINGS,81,467957,,,,,,6,,,,,,,,,,,,,,,
77,77,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Israel,,Unrooted Cutting,,AGROEXPORTADORA LA LAGUNA CHICHO,0,6297,,,,,,22,,,,,,,,,,,,,,,
77,77,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,"Cactus Inter Co., LTD",10,3713,,,,,,20,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,9,1875,,,,,,5,,,,,,,,,,,,,,,
78,78,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,La Laguna Chichoj,31,54526,,,,,,19,,,,,,,,,,,,,,,
78,78,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,INNOVA PLANT DE COSTA RICA SA,8,1404,,,,,,25,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,PREMIUM ORNAMENTALES DRACAENA,3,2238,,,,,,2,,,,,,,,,,,,,,,
78,78,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Vita Farms 701,23,13073,,,,,,5,,,,,,,,,,,,,,,
78,78,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,"Cactus Inter Co., LTD",2,7138,,,,,,3,,,,,,,,,,,,,,,
78,78,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,LAS LIMAS S A,17,9795,,,,,,19,,,,,,,,,,,,,,,
78,78,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Rooted Plant (including grafted),,MORAZAN,18,24383,,,,,,8,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,TUCAN EXPORTERS,64,22382,,,,,,4,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,"Cactus Inter Co., LTD",86,95063,,,,,,27,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,Saad Assaf Flower Bulbs Nurseries,10,39100,,,,,,28,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,ALL GREENS COSTA RICA SA,3,8504,,,,,,10,,,,,,,,,,,,,,,
78,78,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,SUNSHINE HORTICULTURE CO,8,393217,,,,,,19,,,,,,,,,,,,,,,
78,78,,Beltsville PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Costa Rica,,Unrooted Cutting,,ZACATE ORNAMENTAL Y DECORATIVO S.A.,7,5514,,,,,,24,,,,,,,,,,,,,,,
78,78,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Unrooted Cutting,,STK ORCHID NURSERY,62,48619,,,,,,3,,,,,,,,,,,,,,,
78,78,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Cerca del Paraiso ,1,14,,,,,,15,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,PLANTAS Y FLORES  ORNAMENTALES,448,6947,,,,,,13,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Sri Lanka,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,COOPEINDIA R.L. BOX 37-57 ,3,1445,,,,,,5,,,,,,,,,,,,,,,
78,78,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Rooted Cutting (including air layer),,Soloverde Limitada,6,472,,,,,,14,,,,,,,,,,,,,,,
79,79,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Unrooted Cutting,,Not Selected,121,21,,,,,,22,,,,,,,,,,,,,,,
79,79,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Not Selected,1,2,,,,,,13,,,,,,,,,,,,,,,
79,79,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,"Root cutting, crown, or clump, Tuberous Root",,BOTANIKA S.A.,4,747,,,,,,22,,,,,,,,,,,,,,,
79,79,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Zimbabwe,,Unrooted Cutting,,Mr. Wirote Makmoon,22,42104,,,,,,20,,,,,,,,,,,,,,,
79,79,,Beltsville PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,SAPO VERDE box 8001,2,32002,,,,,,20,,,,,,,,,,,,,,,
79,79,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Cutting (including air layer),,"TROPI PLANTS,S.A.",42,39545,,,,,,28,,,,,,,,,,,,,,,
79,79,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,Same as Shipper,0,781,,,,,,23,,,,,,,,,,,,,,,
79,79,,Los Angeles PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,South Africa,,"Bulb, Corm, Rhizome, Tuberous Stem",,FIDES GUATEMALA SA,28,337,,,,,,24,,,,,,,,,,,,,,,
79,79,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Japan,,Unrooted Cutting,,Kantapat Kaewpradith,61,90458,,,,,,3,,,,,,,,,,,,,,,
79,79,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Cutting,,ALL GREEN COSTA RICA,117,290187,,,,,,24,,,,,,,,,,,,,,,
80,80,,Beltsville PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Rooted Plant (including grafted),,BERKAH MELANO INDONESIA,18,10514,,,,,,26,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,EXPORTADORA IMPERIO VERDE,4,16046,,,,,,1,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Cutting (including air layer),,Not Selected,11,15968,,,,,,28,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,MUNDIFLORA FARM,12,5679,,,,,,16,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Malaysia,,Unrooted Cutting,,Same as Shipper,6,4580,,,,,,8,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Philippines,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Not Selected,3,10154,,,,,,2,,,,,,,,,,,,,,,
80,80,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,COOPEINDIA R.L. Box 7-10,0,15,,,,,,11,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,IVAGRO SA,22,27010,,,,,,7,,,,,,,,,,,,,,,
80,80,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Cutting (including air layer),,KAPOK PLANTAS,176,12629,,,,,,24,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,"Bulb, Corm, Rhizome, Tuberous Stem",,"Wilberth Gonzalez Villegas, S.A.",1,87,,,,,,25,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,IVAGRO SA 2450 (1-91),1,25,,,,,,18,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Plant,,DONGGUAN,1,11,,,,,,6,,,,,,,,,,,,,,,
80,80,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,THREETHAWAT PHRAESIWAROJ,1,2928,,,,,,12,,,,,,,,,,,,,,,
80,80,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Plant,,Cerca del Paraiso ,11,14513,,,,,,14,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,6,31600,,,,,,4,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Dominican Republic,,Unrooted Plant,,Mr. Wirote Makmoon,18,181240,,,,,,17,,,,,,,,,,,,,,,
80,80,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Plant,,KARN PATCHAM,2,12671,,,,,,5,,,,,,,,,,,,,,,
80,80,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,PLANT INVESTMENTS SOCIEDAD ANONI,2,4642,,,,,,11,,,,,,,,,,,,,,,
80,80,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Not Selected,1,33751,,,,,,7,,,,,,,,,,,,,,,
81,81,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,AGRO MARIA LINDA S. A.,18,74706,,,,,,7,,,,,,,,,,,,,,,
81,81,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,ORNAMENTALES LA CIMA S.A.,50,1840,,,,,,3,,,,,,,,,,,,,,,
81,81,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,ORNAMENTALES SAPO VERDE Box 401-402,10,19777,,,,,,16,,,,,,,,,,,,,,,
81,81,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,Same as Shipper,4,6583,,,,,,18,,,,,,,,,,,,,,,
81,81,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,BLOOM SPOT,0,413,,,,,,26,,,,,,,,,,,,,,,
81,81,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,INDUSTRIAS AGRICOLAS CENTRO AMER,1,684,,,,,,24,,,,,,,,,,,,,,,
81,81,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,"ZHANGZHOU SPRING SUNSHINE, IMPORT   EXPORT TRADE CO.LTD",4,1722,,,,,,8,,,,,,,,,,,,,,,
82,82,,Linden PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Mexico,,Rooted Cutting (including air layer),,NICALAAS J. SCHOENMAKER E OUTROS,21,10030,,,,,,24,,,,,,,,,,,,,,,
82,82,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,Not Selected,11,7027,,,,,,1,,,,,,,,,,,,,,,
82,82,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,COSTA FAMRS LLC,8,8,,,,,,23,,,,,,,,,,,,,,,
82,82,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Innovaplant de Costa Rica TC,10,23375,,,,,,12,,,,,,,,,,,,,,,
82,82,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,VIVERO INTERNACIONAL S.A. DE C.V.,0,118955,,,,,,26,,,,,,,,,,,,,,,
82,82,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,T C INTER LIMITED PARTNERSHIP,7,36,,,,,,10,,,,,,,,,,,,,,,
82,82,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,ARCO IRIS DEL CARIBE SA,33,15711,,,,,,12,,,,,,,,,,,,,,,
82,82,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,"Bulb, Corm, Rhizome, Tuberous Stem",,BEAUTY LINE GUATEMALA,11,62238,,,,,,4,,,,,,,,,,,,,,,
82,82,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,CV KEBUN MAJU BERSAMA,0,55,,,,,,16,,,,,,,,,,,,,,,
82,82,,Honolulu PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Not Selected,21,52324,,,,,,9,,,,,,,,,,,,,,,
82,82,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,Same as Shipper,2,12794,,,,,,25,,,,,,,,,,,,,,,
82,82,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Italy,,Rooted Plant (including grafted),,PLANTAS Y FLORES ORNAMENTALES CABH S.A,0,176,,,,,,1,,,,,,,,,,,,,,,
82,82,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Unrooted Plant,,GILBERTO MERINO,181,72412,,,,,,25,,,,,,,,,,,,,,,
82,82,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,LA FLORESTA ORNAMENTALES S.A.,136,18,,,,,,19,,,,,,,,,,,,,,,
82,82,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Not Selected,10,7590,,,,,,10,,,,,,,,,,,,,,,
82,82,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,"Bulb, Corm, Rhizome, Tuberous Stem",,"Wilberth Gonzalez Villegas, S.A.",2,871,,,,,,3,,,,,,,,,,,,,,,
82,82,,Nogales PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,INDUSTRIAS AGRICOLAS 23-32,80,44631,,,,,,5,,,,,,,,,,,,,,,
83,83,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,M Y M PRODUCTORES S.A.,2,18411,,,,,,6,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,ORQUIDEAS SANTO DOMINGO S.R.L,14,11799,,,,,,13,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,SUNSHINE HORTICULTURE CO LTD,0,19,,,,,,19,,,,,,,,,,,,,,,
83,83,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,VIVERO LAS GARDENIAS,36,57480,,,,,,11,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,Mr. Wirote Makmoon,4,12321,,,,,,27,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Rooted Plant (including grafted),,"Zhanjiang Yongxing Import and Export Trade Co., LTD.",22,64446,,,,,,22,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,COOPERATIVA AGRICOLA REGIONAL DE Box 25-27,26,6504,,,,,,14,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,6,7355,,,,,,7,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,VITRO PLUS BOX 1-4,1,917,,,,,,23,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Anita Salazar Avila,0,416,,,,,,6,,,,,,,,,,,,,,,
83,83,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Plant,,"PLANTAS ILIMITADAS, SOCIEDAD ANONIM",168,109204,,,,,,20,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Plant,,LA FLORESTA ORNAMENTALES S.A.,16,347,,,,,,25,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,The Pida,0,94,,,,,,24,,,,,,,,,,,,,,,
83,83,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,TUCAN EXPORTERS,11,24788,,,,,,9,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,EDEN GARDEN FOR EXOTIC,5,281230,,,,,,16,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,India,,Rooted Cutting (including air layer),,AGROPECUARIA PENIEL SA,81,547151,,,,,,11,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Plant,,Same as Shipper,38,561517,,,,,,20,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,TUCAN EXPORT BOX 1-57,54,16323,,,,,,4,,,,,,,,,,,,,,,
83,83,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Thanawit Pechmit,11,978,,,,,,24,,,,,,,,,,,,,,,
83,83,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Cutting (including air layer),,Ornamentales Sapo Verde 501,0,25,,,,,,1,,,,,,,,,,,,,,,
84,84,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,IVAGRO S.A. BOX 1-11,4,3532,,,,,,10,,,,,,,,,,,,,,,
84,84,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Same as Shipper,0,14,,,,,,7,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,Kantapat Kaewpradith,36,36758,,,,,,21,,,,,,,,,,,,,,,
84,84,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,146,978472,,,,,,16,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,TUCAN EXPORTERS,40,14,,,,,,2,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,"Root cutting, crown, or clump, Tuberous Root",,Not Selected,122,77284,,,,,,8,,,,,,,,,,,,,,,
84,84,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,ANTHO ORNAMENTALES SA box 1-10,21,379,,,,,,15,,,,,,,,,,,,,,,
84,84,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,"Root cutting, crown, or clump, Tuberous Root",,EXPORTADORA IMPERIO VERDE S.A.,40,22606,,,,,,4,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,Same as Shipper,5,111695,,,,,,17,,,,,,,,,,,,,,,
84,84,,Los Indios PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Cutting (including air layer),,MICROPLANTAS S.A.,33,12331,,,,,,14,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,Ornamentales Sapo Verde Box 900-921,627,18563,,,,,,6,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Sri Lanka,,Unrooted Plant,,SHENZEN TUOLI FLOWERS AND TREES,4,4677,,,,,,19,,,,,,,,,,,,,,,
84,84,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,LOS TARRALES S.A.,1,17767,,,,,,17,,,,,,,,,,,,,,,
84,84,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,38,48688,,,,,,5,,,,,,,,,,,,,,,
84,84,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,PACHARA ORCHIDS INTERTRADE CO.LTD.,18,155929,,,,,,11,,,,,,,,,,,,,,,
84,84,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,United Kingdom of Great Britain and N. Ireland,,Rooted Plant (including grafted),,Plantas Ornamentales de Costa Rica 1-15,3,39,,,,,,7,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,0,7,,,,,,25,,,,,,,,,,,,,,,
84,84,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Rooted Cutting (including air layer),,M Y M PRODUCTORES S A ,0,37,,,,,,7,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,Jarad Sivipapong,5,43918,,,,,,5,,,,,,,,,,,,,,,
84,84,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,POLDER CO LTD,0,2133,,,,,,23,,,,,,,,,,,,,,,
85,85,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Ecuador,,Unrooted Cutting,,BEAUTY LINE GUATEMALA S A,0,4,,,,,,14,,,,,,,,,,,,,,,
85,85,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Uganda,,Unrooted Cutting,,Not Selected,3,51,,,,,,6,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,DARWIN COLOMBIA,36,19724,,,,,,16,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,"Root cutting, crown, or clump, Tuberous Root",,LAS LIMAS  SA,0,1017,,,,,,5,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,El Salvador,,Rooted Plant (including grafted),,CHING HUA ORCHIDS CO LTD.,15,84111,,,,,,13,,,,,,,,,,,,,,,
85,85,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,"Bulb, Corm, Rhizome, Tuberous Stem",,FERTIPLANT BV.,95,184496,,,,,,13,,,,,,,,,,,,,,,
85,85,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,79,1588,,,,,,26,,,,,,,,,,,,,,,
85,85,,Beltsville PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Cactus Inter Co. ,1,47,,,,,,26,,,,,,,,,,,,,,,
